employee_key,employee_id,first_name,last_name,email,department,role_family,job_level,manager_employee_id,location,compensation_band_percentile,engagement_score,valid_from,valid_to,is_current,change_reason
654,EMP_0357,Anil,Desai,anil.desai@company.com,Finance,Finance Controller,L2,EMP_0018,Remote - India,40.88,5,2025-12-09,2027-05-22,False,Promotion
655,EMP_0357,Anil,Desai,anil.desai@company.com,Finance,Finance Controller,L3,EMP_0018,Remote - India,45.96,5,2027-05-23,,True,Promotion
656,EMP_0358,Sandeep,Shetty,sandeep.shetty@company.com,Finance,Accountant,L1,EMP_0033,Hubballi Office,28.1,5,2024-09-14,2025-03-06,False,Hire
657,EMP_0359,Shweta,Shetty,shweta.shetty@company.com,Sales,Account Executive,L1,EMP_0042,Hubballi Office,54.34,2,2024-01-26,2025-06-06,False,Hire
658,EMP_0359,Shweta,Shetty,shweta.shetty@company.com,Sales,Account Executive,L2,EMP_0042,Hubballi Office,62.47,2,2025-06-07,2026-12-28,False,Promotion
659,EMP_0359,Shweta,Shetty,shweta.shetty@company.com,Sales,Account Executive,L3,EMP_0042,Hubballi Office,73.33,3,2026-12-29,,True,Promotion
660,EMP_0360,Karthik,Shetty,karthik.shetty@company.com,Engineering,Software Engineer,L1,EMP_0038,Hubballi Office,45.28,4,2022-08-26,2023-06-30,False,Hire
661,EMP_0360,Karthik,Shetty,karthik.shetty@company.com,Engineering,Software Engineer,L2,EMP_0038,Hubballi Office,60.28,4,2023-07-01,,True,Promotion
662,EMP_0361,Sandeep,Desai,sandeep.desai@company.com,HR,HR Business Partner,L1,EMP_0030,Bengaluru Office,40.27,3,2025-03-25,2026-10-26,False,Hire
663,EMP_0361,Sandeep,Desai,sandeep.desai@company.com,HR,HR Business Partner,L2,EMP_0030,Bengaluru Office,51.16,3,2026-10-27,,True,Promotion
664,EMP_0362,Sandeep,Rao,sandeep.rao@company.com,Customer Success,CS Manager,L1,EMP_0004,Bengaluru Office,84.83,5,2021-12-02,2022-10-07,False,Hire
665,EMP_0362,Sandeep,Rao,sandeep.rao@company.com,Customer Success,CS Manager,L2,EMP_0004,Bengaluru Office,94.24,5,2022-10-08,,True,Promotion
666,EMP_0363,Karthik,Gowda,karthik.gowda@company.com,Finance,Financial Analyst,L1,EMP_0004,Mumbai Office,57.56,5,2024-03-06,2025-04-22,False,Hire
667,EMP_0363,Karthik,Gowda,karthik.gowda@company.com,Finance,Financial Analyst,L2,EMP_0004,Mumbai Office,69.19,5,2025-04-23,,True,Promotion
668,EMP_0364,Karthik,Desai,karthik.desai@company.com,Engineering,Senior Developer,L1,EMP_0031,Hubballi Office,16.67,2,2021-07-01,2022-01-07,False,Hire
669,EMP_0365,Deepika,Rao,deepika.rao@company.com,Engineering,Senior Developer,L1,EMP_0033,Hubballi Office,83.85,2,2021-06-25,2022-11-13,False,Hire
670,EMP_0366,Anil,Rao,anil.rao@company.com,Sales,Account Executive,L1,EMP_0031,Bengaluru Office,81.07,5,2023-05-01,2024-11-06,False,Hire
671,EMP_0366,Anil,Rao,anil.rao@company.com,Sales,Account Executive,L2,EMP_0031,Bengaluru Office,87.9,4,2024-11-07,2025-10-05,False,Promotion
672,EMP_0366,Anil,Rao,anil.rao@company.com,Sales,Account Executive,L3,EMP_0031,Bengaluru Office,99.0,4,2025-10-06,,True,Promotion
673,EMP_0367,Vijay,Kumbari,vijay.kumbari@company.com,Finance,Finance Controller,L1,EMP_0050,Remote - India,51.45,2,2024-07-11,2025-11-19,False,Hire
674,EMP_0368,Manjunath,Bhat,manjunath.bhat@company.com,Engineering,Software Engineer,L1,EMP_0026,Hubballi Office,91.3,2,2021-08-21,,True,Hire
675,EMP_0369,Roopa,Desai,roopa.desai@company.com,Engineering,Tech Lead,L1,EMP_0009,Hubballi Office,85.29,4,2024-02-16,,True,Hire
676,EMP_0370,Deepika,Kulkarni,deepika.kulkarni@company.com,Finance,Accountant,L1,EMP_0025,Mumbai Office,51.75,3,2023-01-02,,True,Hire
677,EMP_0371,Priyanka,Gowda,priyanka.gowda@company.com,Sales,Sales Manager,L1,EMP_0032,Hubballi Office,50.84,5,2022-03-20,,True,Hire
678,EMP_0372,Kavitha,Kumbari,kavitha.kumbari@company.com,Marketing,Marketing Manager,L1,EMP_0042,Bengaluru Office,80.59,3,2023-08-13,2024-10-29,False,Hire
679,EMP_0372,Kavitha,Kumbari,kavitha.kumbari@company.com,Marketing,Marketing Manager,L2,EMP_0042,Bengaluru Office,95.26,3,2024-10-30,2026-02-01,False,Promotion
680,EMP_0372,Kavitha,Kumbari,kavitha.kumbari@company.com,Marketing,Marketing Manager,L3,EMP_0042,Bengaluru Office,99.0,2,2026-02-02,,True,Promotion
681,EMP_0373,Roopa,Bhat,roopa.bhat@company.com,HR,Talent Acquisition Specialist,L1,EMP_0002,Bengaluru Office,86.62,2,2023-08-11,,True,Hire
682,EMP_0374,Roopa,Gowda,roopa.gowda@company.com,Sales,Sales Manager,L1,EMP_0041,Bengaluru Office,21.0,3,2024-06-04,2025-12-22,False,Hire
683,EMP_0374,Roopa,Gowda,roopa.gowda@company.com,Sales,Sales Manager,L2,EMP_0041,Bengaluru Office,34.58,3,2025-12-23,2026-12-22,False,Promotion
684,EMP_0374,Roopa,Gowda,roopa.gowda@company.com,Sales,Sales Manager,L3,EMP_0041,Bengaluru Office,40.47,4,2026-12-23,,True,Promotion
685,EMP_0375,Karthik,Desai,karthik.desai@company.com,HR,Talent Acquisition Specialist,L1,EMP_0029,Mumbai Office,54.09,5,2023-12-04,2025-02-24,False,Hire
686,EMP_0375,Karthik,Desai,karthik.desai@company.com,HR,Talent Acquisition Specialist,L2,EMP_0029,Mumbai Office,62.12,5,2025-02-25,2026-09-09,False,Promotion
687,EMP_0375,Karthik,Desai,karthik.desai@company.com,HR,Talent Acquisition Specialist,L3,EMP_0029,Mumbai Office,69.27,5,2026-09-10,,True,Promotion
688,EMP_0376,Shweta,Shetty,shweta.shetty@company.com,Sales,Sales Manager,L1,EMP_0035,Bengaluru Office,77.56,5,2023-12-06,2025-11-26,False,Hire
689,EMP_0377,Sandeep,Kumbari,sandeep.kumbari@company.com,Engineering,QA Analyst,L1,EMP_0010,Mumbai Office,16.77,5,2024-12-30,2026-07-10,False,Hire
690,EMP_0377,Sandeep,Kumbari,sandeep.kumbari@company.com,Engineering,QA Analyst,L2,EMP_0010,Mumbai Office,27.71,4,2026-07-11,2027-08-27,False,Promotion
691,EMP_0377,Sandeep,Kumbari,sandeep.kumbari@company.com,Engineering,QA Analyst,L3,EMP_0010,Mumbai Office,42.27,4,2027-08-28,,True,Promotion
692,EMP_0378,Roopa,Joshi,roopa.joshi@company.com,Finance,Finance Controller,L1,EMP_0036,Hubballi Office,59.52,2,2024-03-02,2025-04-05,False,Hire
693,EMP_0378,Roopa,Joshi,roopa.joshi@company.com,Finance,Finance Controller,L2,EMP_0036,Hubballi Office,73.75,1,2025-04-06,,True,Promotion
694,EMP_0379,Roopa,Patil,roopa.patil@company.com,Customer Success,CS Specialist,L1,EMP_0032,Remote - India,94.02,3,2024-08-19,,True,Hire
695,EMP_0380,Deepika,Bhat,deepika.bhat@company.com,Finance,Finance Controller,L1,EMP_0018,Bengaluru Office,53.96,3,2025-04-29,2026-04-06,False,Hire
696,EMP_0380,Deepika,Bhat,deepika.bhat@company.com,Finance,Finance Controller,L2,EMP_0018,Bengaluru Office,61.06,2,2026-04-07,2027-02-20,False,Promotion
697,EMP_0380,Deepika,Bhat,deepika.bhat@company.com,Finance,Finance Controller,L3,EMP_0018,Bengaluru Office,69.98,2,2027-02-21,,True,Promotion
698,EMP_0381,Sandeep,Bhat,sandeep.bhat@company.com,HR,Talent Acquisition Specialist,L1,EMP_0024,Mumbai Office,73.8,3,2024-04-04,2025-06-01,False,Hire
699,EMP_0381,Sandeep,Bhat,sandeep.bhat@company.com,HR,Talent Acquisition Specialist,L2,EMP_0024,Mumbai Office,88.76,2,2025-06-02,,True,Promotion
700,EMP_0382,Sandeep,Patil,sandeep.patil@company.com,Customer Success,CS Specialist,L1,EMP_0041,Bengaluru Office,76.54,2,2023-09-01,2025-04-10,False,Hire
701,EMP_0382,Sandeep,Patil,sandeep.patil@company.com,Customer Success,CS Specialist,L2,EMP_0041,Bengaluru Office,84.36,1,2025-04-11,2026-07-11,False,Promotion
702,EMP_0382,Sandeep,Patil,sandeep.patil@company.com,Customer Success,CS Specialist,L3,EMP_0041,Bengaluru Office,92.49,2,2026-07-12,,True,Promotion
703,EMP_0383,Shweta,Desai,shweta.desai@company.com,Customer Success,CS Manager,L1,EMP_0005,Bengaluru Office,79.9,4,2022-12-20,2024-04-14,False,Hire
704,EMP_0383,Shweta,Desai,shweta.desai@company.com,Customer Success,CS Manager,L2,EMP_0005,Bengaluru Office,87.65,4,2024-04-15,,True,Promotion
705,EMP_0384,Priyanka,Desai,priyanka.desai@company.com,Finance,Accountant,L1,EMP_0012,Hubballi Office,94.73,3,2024-03-13,2025-06-02,False,Hire
706,EMP_0384,Priyanka,Desai,priyanka.desai@company.com,Finance,Accountant,L2,EMP_0012,Hubballi Office,99.0,3,2025-06-03,,True,Promotion
707,EMP_0385,Priyanka,Rao,priyanka.rao@company.com,Sales,Account Executive,L1,EMP_0021,Hubballi Office,94.42,4,2023-12-28,,True,Hire
708,EMP_0386,Priyanka,Gowda,priyanka.gowda@company.com,HR,Talent Acquisition Specialist,L1,EMP_0023,Bengaluru Office,29.28,3,2025-05-22,,True,Hire
709,EMP_0387,Kavitha,Gowda,kavitha.gowda@company.com,Finance,Accountant,L1,EMP_0026,Hubballi Office,93.4,5,2024-02-29,2025-06-08,False,Hire
710,EMP_0387,Kavitha,Gowda,kavitha.gowda@company.com,Finance,Accountant,L2,EMP_0026,Hubballi Office,99.0,4,2025-06-09,2026-11-09,False,Promotion
711,EMP_0387,Kavitha,Gowda,kavitha.gowda@company.com,Finance,Accountant,L3,EMP_0026,Hubballi Office,99.0,4,2026-11-10,,True,Promotion
712,EMP_0388,Deepika,Gowda,deepika.gowda@company.com,HR,HR Business Partner,L1,EMP_0047,Mumbai Office,37.47,2,2024-06-24,2026-02-03,False,Hire
713,EMP_0388,Deepika,Gowda,deepika.gowda@company.com,HR,HR Business Partner,L2,EMP_0047,Mumbai Office,46.56,3,2026-02-04,,True,Promotion
714,EMP_0389,Sandeep,Bhat,sandeep.bhat@company.com,Engineering,QA Analyst,L1,EMP_0006,Hubballi Office,26.14,5,2022-11-14,,True,Hire
715,EMP_0390,Shweta,Kulkarni,shweta.kulkarni@company.com,Engineering,Software Engineer,L1,EMP_0011,Hubballi Office,57.53,4,2024-04-28,2025-10-09,False,Hire
716,EMP_0390,Shweta,Kulkarni,shweta.kulkarni@company.com,Engineering,Software Engineer,L2,EMP_0011,Hubballi Office,71.81,5,2025-10-10,,True,Promotion
717,EMP_0391,Roopa,Rao,roopa.rao@company.com,Sales,Sales Manager,L1,EMP_0004,Hubballi Office,38.82,2,2023-01-21,2024-09-24,False,Hire
718,EMP_0392,Deepika,Rao,deepika.rao@company.com,Marketing,SEO Executive,L1,EMP_0011,Hubballi Office,79.08,2,2023-01-25,,True,Hire
719,EMP_0393,Kavitha,Kumbari,kavitha.kumbari@company.com,Sales,Sales Manager,L1,EMP_0012,Mumbai Office,43.59,5,2023-03-14,2024-08-03,False,Hire
720,EMP_0393,Kavitha,Kumbari,kavitha.kumbari@company.com,Sales,Sales Manager,L2,EMP_0012,Mumbai Office,56.77,5,2024-08-04,2025-10-04,False,Promotion
721,EMP_0393,Kavitha,Kumbari,kavitha.kumbari@company.com,Sales,Sales Manager,L3,EMP_0012,Mumbai Office,67.48,4,2025-10-05,,True,Promotion
722,EMP_0394,Priyanka,Kulkarni,priyanka.kulkarni@company.com,Sales,Account Executive,L1,EMP_0039,Hubballi Office,81.51,3,2022-07-15,,True,Hire
723,EMP_0395,Shweta,Rao,shweta.rao@company.com,HR,HR Business Partner,L1,EMP_0006,Mumbai Office,86.45,5,2022-08-29,2023-12-06,False,Hire
724,EMP_0395,Shweta,Rao,shweta.rao@company.com,HR,HR Business Partner,L2,EMP_0006,Mumbai Office,96.69,5,2023-12-07,2024-11-25,False,Promotion
725,EMP_0395,Shweta,Rao,shweta.rao@company.com,HR,HR Business Partner,L3,EMP_0006,Mumbai Office,99.0,5,2024-11-26,,True,Promotion
726,EMP_0396,Deepika,Patil,deepika.patil@company.com,HR,HR Business Partner,L1,EMP_0038,Bengaluru Office,94.51,4,2025-02-20,2026-05-23,False,Hire
727,EMP_0396,Deepika,Patil,deepika.patil@company.com,HR,HR Business Partner,L2,EMP_0038,Bengaluru Office,99.0,5,2026-05-24,,True,Promotion
728,EMP_0397,Karthik,Joshi,karthik.joshi@company.com,Sales,Business Development Rep,L1,EMP_0025,Hubballi Office,89.48,3,2023-11-02,,True,Hire
729,EMP_0398,Anil,Gowda,anil.gowda@company.com,Finance,Accountant,L1,EMP_0001,Bengaluru Office,37.87,4,2024-12-22,,True,Hire
730,EMP_0399,Vijay,Nayaka,vijay.nayaka@company.com,Engineering,Tech Lead,L1,EMP_0008,Mumbai Office,61.5,4,2023-08-27,2024-10-06,False,Hire
731,EMP_0399,Vijay,Nayaka,vijay.nayaka@company.com,Engineering,Tech Lead,L2,EMP_0008,Mumbai Office,73.53,4,2024-10-07,2026-03-26,False,Promotion
732,EMP_0399,Vijay,Nayaka,vijay.nayaka@company.com,Engineering,Tech Lead,L3,EMP_0008,Mumbai Office,80.21,4,2026-03-27,,True,Promotion
733,EMP_0400,Kavitha,Gowda,kavitha.gowda@company.com,Customer Success,CS Specialist,L1,EMP_0050,Mumbai Office,22.46,5,2022-09-05,,True,Hire
734,EMP_0401,Karthik,Shetty,karthik.shetty@company.com,Sales,Business Development Rep,L1,EMP_0024,Remote - India,79.68,5,2022-12-29,2024-04-09,False,Hire
735,EMP_0401,Karthik,Shetty,karthik.shetty@company.com,Sales,Business Development Rep,L2,EMP_0024,Remote - India,93.33,4,2024-04-10,,True,Promotion
736,EMP_0402,Karthik,Rao,karthik.rao@company.com,Sales,Sales Manager,L1,EMP_0035,Bengaluru Office,64.08,4,2023-12-25,2025-01-20,False,Hire
737,EMP_0402,Karthik,Rao,karthik.rao@company.com,Sales,Sales Manager,L2,EMP_0035,Bengaluru Office,70.53,4,2025-01-21,,True,Promotion
738,EMP_0403,Shweta,Kulkarni,shweta.kulkarni@company.com,Engineering,QA Analyst,L1,EMP_0010,Mumbai Office,41.66,2,2024-06-10,2025-05-23,False,Hire
739,EMP_0403,Shweta,Kulkarni,shweta.kulkarni@company.com,Engineering,QA Analyst,L2,EMP_0010,Mumbai Office,50.53,3,2025-05-24,2026-08-05,False,Promotion
740,EMP_0403,Shweta,Kulkarni,shweta.kulkarni@company.com,Engineering,QA Analyst,L3,EMP_0010,Mumbai Office,63.22,4,2026-08-06,,True,Promotion
741,EMP_0404,Deepika,Kulkarni,deepika.kulkarni@company.com,Sales,Sales Manager,L1,EMP_0015,Bengaluru Office,62.41,2,2023-09-28,2024-03-15,False,Hire
742,EMP_0405,Shweta,Kumbari,shweta.kumbari@company.com,Customer Success,CS Manager,L1,EMP_0033,Bengaluru Office,28.51,5,2023-01-11,,True,Hire
743,EMP_0406,Deepika,Rao,deepika.rao@company.com,Engineering,Tech Lead,L1,EMP_0017,Bengaluru Office,71.91,4,2022-02-11,,True,Hire
744,EMP_0407,Roopa,Kumbari,roopa.kumbari@company.com,Marketing,Content Specialist,L1,EMP_0035,Hubballi Office,93.3,4,2024-08-10,,True,Hire
745,EMP_0408,Anil,Desai,anil.desai@company.com,Customer Success,CS Specialist,L1,EMP_0026,Hubballi Office,54.8,3,2025-06-15,2027-01-02,False,Hire
746,EMP_0408,Anil,Desai,anil.desai@company.com,Customer Success,CS Specialist,L2,EMP_0026,Hubballi Office,68.27,4,2027-01-03,2027-11-09,False,Promotion
747,EMP_0408,Anil,Desai,anil.desai@company.com,Customer Success,CS Specialist,L3,EMP_0026,Hubballi Office,82.1,3,2027-11-10,,True,Promotion
748,EMP_0409,Deepika,Kumbari,deepika.kumbari@company.com,Engineering,Senior Developer,L1,EMP_0016,Hubballi Office,80.26,3,2022-12-28,,True,Hire
749,EMP_0410,Shweta,Bhat,shweta.bhat@company.com,Finance,Finance Controller,L1,EMP_0001,Remote - India,57.81,2,2024-01-11,2024-11-21,False,Hire
750,EMP_0410,Shweta,Bhat,shweta.bhat@company.com,Finance,Finance Controller,L2,EMP_0001,Remote - India,71.43,3,2024-11-22,2025-11-29,False,Promotion
751,EMP_0410,Shweta,Bhat,shweta.bhat@company.com,Finance,Finance Controller,L3,EMP_0001,Remote - India,78.12,2,2025-11-30,,True,Promotion
752,EMP_0411,Sandeep,Kulkarni,sandeep.kulkarni@company.com,Finance,Financial Analyst,L1,EMP_0018,Hubballi Office,35.89,3,2023-11-14,2025-02-23,False,Hire
753,EMP_0412,Sandeep,Kulkarni,sandeep.kulkarni@company.com,HR,Talent Acquisition Specialist,L1,EMP_0019,Remote - India,45.97,2,2022-02-28,2023-02-10,False,Hire
754,EMP_0412,Sandeep,Kulkarni,sandeep.kulkarni@company.com,HR,Talent Acquisition Specialist,L2,EMP_0019,Remote - India,52.34,1,2023-02-11,2024-08-11,False,Promotion
755,EMP_0412,Sandeep,Kulkarni,sandeep.kulkarni@company.com,HR,Talent Acquisition Specialist,L3,EMP_0019,Remote - India,58.44,2,2024-08-12,,True,Promotion
756,EMP_0413,Priyanka,Gowda,priyanka.gowda@company.com,Engineering,Tech Lead,L1,EMP_0018,Bengaluru Office,88.73,3,2021-10-16,2023-01-11,False,Hire
757,EMP_0413,Priyanka,Gowda,priyanka.gowda@company.com,Engineering,Tech Lead,L2,EMP_0018,Bengaluru Office,97.39,2,2023-01-12,2024-04-08,False,Promotion
758,EMP_0413,Priyanka,Gowda,priyanka.gowda@company.com,Engineering,Tech Lead,L3,EMP_0018,Bengaluru Office,99.0,1,2024-04-09,,True,Promotion
759,EMP_0414,Manjunath,Kumbari,manjunath.kumbari@company.com,Engineering,Tech Lead,L1,EMP_0003,Hubballi Office,66.07,2,2022-11-19,2023-11-16,False,Hire
760,EMP_0414,Manjunath,Kumbari,manjunath.kumbari@company.com,Engineering,Tech Lead,L2,EMP_0003,Hubballi Office,71.43,2,2023-11-17,,True,Promotion
761,EMP_0415,Roopa,Patil,roopa.patil@company.com,HR,HR Associate,L1,EMP_0043,Hubballi Office,79.29,3,2023-12-22,2025-05-25,False,Hire
762,EMP_0415,Roopa,Patil,roopa.patil@company.com,HR,HR Associate,L2,EMP_0043,Hubballi Office,87.83,4,2025-05-26,,True,Promotion
763,EMP_0416,Roopa,Rao,roopa.rao@company.com,Customer Success,CS Manager,L1,EMP_0040,Hubballi Office,92.9,2,2024-05-05,2025-04-23,False,Hire
764,EMP_0416,Roopa,Rao,roopa.rao@company.com,Customer Success,CS Manager,L2,EMP_0040,Hubballi Office,99.0,3,2025-04-24,2026-05-27,False,Promotion
765,EMP_0416,Roopa,Rao,roopa.rao@company.com,Customer Success,CS Manager,L3,EMP_0040,Hubballi Office,99.0,3,2026-05-28,,True,Promotion
766,EMP_0417,Anil,Desai,anil.desai@company.com,HR,Talent Acquisition Specialist,L1,EMP_0045,Bengaluru Office,36.62,5,2023-06-27,2024-11-28,False,Hire
767,EMP_0417,Anil,Desai,anil.desai@company.com,HR,Talent Acquisition Specialist,L2,EMP_0045,Bengaluru Office,48.43,5,2024-11-29,,True,Promotion
768,EMP_0418,Shweta,Gowda,shweta.gowda@company.com,HR,HR Associate,L1,EMP_0040,Remote - India,89.37,2,2024-10-19,2025-10-06,False,Hire
769,EMP_0418,Shweta,Gowda,shweta.gowda@company.com,HR,HR Associate,L2,EMP_0040,Remote - India,99.0,1,2025-10-07,2026-12-18,False,Promotion
770,EMP_0418,Shweta,Gowda,shweta.gowda@company.com,HR,HR Associate,L3,EMP_0040,Remote - India,99.0,1,2026-12-19,,True,Promotion
771,EMP_0419,Anil,Patil,anil.patil@company.com,Sales,Sales Manager,L1,EMP_0040,Bengaluru Office,31.25,3,2023-06-25,,True,Hire
772,EMP_0420,Kavitha,Gowda,kavitha.gowda@company.com,Sales,Business Development Rep,L1,EMP_0037,Remote - India,79.86,4,2023-01-06,,True,Hire
773,EMP_0421,Sandeep,Joshi,sandeep.joshi@company.com,Engineering,Software Engineer,L1,EMP_0005,Mumbai Office,81.84,2,2024-12-08,2025-10-08,False,Hire
774,EMP_0421,Sandeep,Joshi,sandeep.joshi@company.com,Engineering,Software Engineer,L2,EMP_0005,Mumbai Office,95.3,1,2025-10-09,2026-12-08,False,Promotion
775,EMP_0421,Sandeep,Joshi,sandeep.joshi@company.com,Engineering,Software Engineer,L3,EMP_0005,Mumbai Office,99.0,2,2026-12-09,,True,Promotion
776,EMP_0422,Anil,Bhat,anil.bhat@company.com,Customer Success,Support Engineer,L1,EMP_0015,Remote - India,50.07,5,2024-11-09,2026-03-29,False,Hire
777,EMP_0422,Anil,Bhat,anil.bhat@company.com,Customer Success,Support Engineer,L2,EMP_0015,Remote - India,56.84,5,2026-03-30,,True,Promotion
778,EMP_0423,Roopa,Shetty,roopa.shetty@company.com,HR,HR Associate,L1,EMP_0012,Bengaluru Office,70.94,4,2025-05-20,2026-11-17,False,Hire
779,EMP_0423,Roopa,Shetty,roopa.shetty@company.com,HR,HR Associate,L2,EMP_0012,Bengaluru Office,82.67,5,2026-11-18,,True,Promotion
780,EMP_0424,Deepika,Bhat,deepika.bhat@company.com,Engineering,QA Analyst,L1,EMP_0032,Remote - India,16.1,3,2024-11-17,2026-03-08,False,Hire
781,EMP_0424,Deepika,Bhat,deepika.bhat@company.com,Engineering,QA Analyst,L2,EMP_0032,Remote - India,26.18,2,2026-03-09,2027-03-20,False,Promotion
782,EMP_0424,Deepika,Bhat,deepika.bhat@company.com,Engineering,QA Analyst,L3,EMP_0032,Remote - India,40.12,3,2027-03-21,,True,Promotion
783,EMP_0425,Sandeep,Rao,sandeep.rao@company.com,Finance,Accountant,L1,EMP_0041,Mumbai Office,78.82,3,2023-02-26,2024-05-10,False,Hire
784,EMP_0425,Sandeep,Rao,sandeep.rao@company.com,Finance,Accountant,L2,EMP_0041,Mumbai Office,91.01,4,2024-05-11,,True,Promotion
785,EMP_0426,Deepika,Shetty,deepika.shetty@company.com,Marketing,SEO Executive,L1,EMP_0001,Bengaluru Office,62.04,3,2025-03-09,2026-06-09,False,Hire
786,EMP_0426,Deepika,Shetty,deepika.shetty@company.com,Marketing,SEO Executive,L2,EMP_0001,Bengaluru Office,71.81,2,2026-06-10,2027-06-20,False,Promotion
787,EMP_0426,Deepika,Shetty,deepika.shetty@company.com,Marketing,SEO Executive,L3,EMP_0001,Bengaluru Office,82.59,1,2027-06-21,,True,Promotion
788,EMP_0427,Vijay,Patil,vijay.patil@company.com,Finance,Accountant,L1,EMP_0002,Remote - India,79.0,3,2021-12-06,2023-06-03,False,Hire
789,EMP_0427,Vijay,Patil,vijay.patil@company.com,Finance,Accountant,L2,EMP_0002,Remote - India,90.54,2,2023-06-04,,True,Promotion
790,EMP_0428,Roopa,Nayaka,roopa.nayaka@company.com,Customer Success,CS Specialist,L1,EMP_0012,Mumbai Office,69.99,5,2023-04-09,2024-07-06,False,Hire
791,EMP_0429,Priyanka,Nayaka,priyanka.nayaka@company.com,Marketing,SEO Executive,L1,EMP_0039,Mumbai Office,62.6,3,2023-06-06,2024-08-09,False,Hire
792,EMP_0429,Priyanka,Nayaka,priyanka.nayaka@company.com,Marketing,SEO Executive,L2,EMP_0039,Mumbai Office,68.34,4,2024-08-10,,True,Promotion
793,EMP_0430,Priyanka,Gowda,priyanka.gowda@company.com,HR,HR Business Partner,L1,EMP_0045,Remote - India,17.89,2,2022-10-31,2023-03-30,False,Hire
794,EMP_0431,Karthik,Nayaka,karthik.nayaka@company.com,HR,HR Business Partner,L1,EMP_0006,Hubballi Office,49.4,3,2023-09-01,2025-02-22,False,Hire
795,EMP_0431,Karthik,Nayaka,karthik.nayaka@company.com,HR,HR Business Partner,L2,EMP_0006,Hubballi Office,54.48,3,2025-02-23,2026-01-13,False,Promotion
796,EMP_0431,Karthik,Nayaka,karthik.nayaka@company.com,HR,HR Business Partner,L3,EMP_0006,Hubballi Office,60.56,4,2026-01-14,,True,Promotion
797,EMP_0432,Priyanka,Nayaka,priyanka.nayaka@company.com,Finance,Financial Analyst,L1,EMP_0003,Hubballi Office,52.79,3,2024-01-10,2025-05-25,False,Hire
798,EMP_0432,Priyanka,Nayaka,priyanka.nayaka@company.com,Finance,Financial Analyst,L2,EMP_0003,Hubballi Office,59.1,3,2025-05-26,2026-11-06,False,Promotion
799,EMP_0432,Priyanka,Nayaka,priyanka.nayaka@company.com,Finance,Financial Analyst,L3,EMP_0003,Hubballi Office,69.3,3,2026-11-07,,True,Promotion
800,EMP_0433,Manjunath,Kulkarni,manjunath.kulkarni@company.com,Customer Success,CS Specialist,L1,EMP_0007,Bengaluru Office,28.7,4,2025-01-20,2026-07-28,False,Hire
801,EMP_0433,Manjunath,Kulkarni,manjunath.kulkarni@company.com,Customer Success,CS Specialist,L2,EMP_0007,Bengaluru Office,39.68,3,2026-07-29,2027-07-12,False,Promotion
802,EMP_0433,Manjunath,Kulkarni,manjunath.kulkarni@company.com,Customer Success,CS Specialist,L3,EMP_0007,Bengaluru Office,45.06,3,2027-07-13,,True,Promotion
803,EMP_0434,Anil,Rao,anil.rao@company.com,Finance,Accountant,L1,EMP_0031,Bengaluru Office,92.35,2,2021-11-30,2022-11-03,False,Hire
804,EMP_0434,Anil,Rao,anil.rao@company.com,Finance,Accountant,L2,EMP_0031,Bengaluru Office,99.0,3,2022-11-04,2024-03-27,False,Promotion
805,EMP_0434,Anil,Rao,anil.rao@company.com,Finance,Accountant,L3,EMP_0031,Bengaluru Office,99.0,4,2024-03-28,,True,Promotion
806,EMP_0435,Roopa,Rao,roopa.rao@company.com,Customer Success,Support Engineer,L1,EMP_0043,Mumbai Office,42.78,2,2021-10-07,2022-08-16,False,Hire
807,EMP_0435,Roopa,Rao,roopa.rao@company.com,Customer Success,Support Engineer,L2,EMP_0043,Mumbai Office,57.29,2,2022-08-17,2023-11-13,False,Promotion
808,EMP_0435,Roopa,Rao,roopa.rao@company.com,Customer Success,Support Engineer,L3,EMP_0043,Mumbai Office,63.78,2,2023-11-14,,True,Promotion
809,EMP_0436,Priyanka,Bhat,priyanka.bhat@company.com,HR,HR Associate,L1,EMP_0018,Mumbai Office,16.05,2,2022-11-07,2024-04-07,False,Hire
810,EMP_0436,Priyanka,Bhat,priyanka.bhat@company.com,HR,HR Associate,L2,EMP_0018,Mumbai Office,26.69,1,2024-04-08,,True,Promotion
811,EMP_0437,Deepika,Joshi,deepika.joshi@company.com,Customer Success,CS Manager,L1,EMP_0001,Hubballi Office,32.3,4,2025-03-31,,True,Hire
812,EMP_0438,Deepika,Kulkarni,deepika.kulkarni@company.com,Marketing,Marketing Manager,L1,EMP_0015,Remote - India,63.61,2,2024-01-16,2024-12-17,False,Hire
813,EMP_0438,Deepika,Kulkarni,deepika.kulkarni@company.com,Marketing,Marketing Manager,L2,EMP_0015,Remote - India,78.26,2,2024-12-18,2026-07-14,False,Promotion
814,EMP_0438,Deepika,Kulkarni,deepika.kulkarni@company.com,Marketing,Marketing Manager,L3,EMP_0015,Remote - India,90.41,1,2026-07-15,,True,Promotion
815,EMP_0439,Deepika,Gowda,deepika.gowda@company.com,Sales,Sales Manager,L1,EMP_0029,Remote - India,45.76,2,2023-03-17,2024-06-25,False,Hire
816,EMP_0439,Deepika,Gowda,deepika.gowda@company.com,Sales,Sales Manager,L2,EMP_0029,Remote - India,57.91,1,2024-06-26,,True,Promotion
